@relation PartTreinamento_ConcluidoDesertou

@attribute Sexo numeric
@attribute Idade numeric
@attribute ZonaMoradia_ZONARESIDENCIAL numeric
@attribute ZonaMoradia_ASENTAMIENTOHUMANO numeric
@attribute ZonaMoradia_URBANIZACION numeric
@attribute ZonaMoradia_CASCOURBANO numeric
@attribute ZonaMoradia_PUEBLOJOVEN numeric
@attribute ZonaMoradia_OTROS numeric
@attribute ZonaMoradia_ZONARURAL numeric
@attribute Trabalha numeric
@attribute EstadoCivil_SOLTERO numeric
@attribute EstadoCivil_CASADO numeric
@attribute EstadoCivil_DIVORCIADO numeric
@attribute EstadoCivil_DESCONOCIDO numeric
@attribute EstadoCivil_SEPARADO numeric
@attribute EstadoCivil_CONVIVIENTE numeric
@attribute EstadoCivil_VIUDO numeric
@attribute Escola numeric
@attribute Religiao_CRISTIANOCATOLICO numeric
@attribute Religiao_OTRARELIGION numeric
@attribute Religiao_CRISTIANOEVANGELICO numeric
@attribute Religiao_AGNOSTICO numeric
@attribute CursoGraduacao numeric
@attribute Modalidade numeric
@attribute PeriodoIngreso numeric
@attribute NotaExameAdmissao numeric
@attribute TotalNiveisCurso numeric
@attribute TotalCreditosCurso numeric
@attribute TotalNiveisCursados numeric
@attribute PorcentagemNC numeric
@attribute TotalCreditosCursados numeric
@attribute PorcentagemCC numeric
@attribute PeriodoUltimaMatricula numeric
@attribute UltimoNivelEstudado numeric
@attribute PromedioUltimoPeriodo numeric
@attribute Class {CONCLUIDO,DESERTOU}

@data
1,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.121212,1,0.778889,0.72,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
1,0.271186,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,0,0.778889,0.9,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
1,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.121212,1,0.778889,0.74,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
1,0.186441,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.778889,0.67,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
1,0.118644,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.060606,1,0.778889,0.7,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
1,0.559322,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.778889,0.68,1,1,0,0,0.068548,0.056142,0.778889,0,0,DESERTOU
0,0.491525,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.778889,0.46,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.355932,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.778889,0.22,0,0,0,0.013699,0.040323,0.040691,0.778889,0.181818,0,DESERTOU
0,0.355932,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,0,0.556667,0.16,0,0,0.166667,0.178082,0.221774,0.222073,0.778889,0,0,DESERTOU
1,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.445556,0.68,0,0,0.416667,0.424658,0.467742,0.467946,0.78,0.181818,0,DESERTOU
1,0.118644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.666667,0,0.778889,0.79825,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.118644,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.333333,0,0.556667,0.82,0,0,0.333333,0.342466,0.419355,0.419578,0.78,0.363636,0,DESERTOU
0,0.152542,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0.445556,0.68,0,0,0.5,0.506849,0.584677,0.584837,0.78,0.636364,0,CONCLUIDO
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.242424,0,0.778889,0.72,0,0,0.083333,0.09589,0.149194,0.14952,0.78,0.090909,0,DESERTOU
0,0.118644,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.121212,1,0.668889,0.78,0,0,0.083333,0.09589,0.133065,0.133397,0.778889,0,0,DESERTOU
0,0.338983,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,1,0.778889,0.8,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.355932,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.446667,0.6,0,0,0.416667,0.424658,0.459677,0.459885,0.78,0.727273,0,CONCLUIDO
0,0.135593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.151515,0,0.778889,0.4,1,1,0,0,0.068548,0.056142,0.778889,0,0,DESERTOU
0,0.135593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.121212,0,0.778889,0.7,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0,0,0,0.666667,0.671233,0.762097,0.762188,0.778889,0.272727,0,CONCLUIDO
0,0.152542,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0,1,1,0.75,0.616438,0.854839,0.711132,0.78,0.818182,0,CONCLUIDO
0,0.084746,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030303,0,0.668889,0.7,0,0.25,0.166667,0.178082,0.25,0.238004,0.78,0.272727,0,DESERTOU
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.445556,0.52,0,0,0.5,0.506849,0.568548,0.568714,0.78,0.545455,0,CONCLUIDO
0,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.445556,0.72,0,0,0.5,0.506849,0.576613,0.576775,0.78,0.545455,0,CONCLUIDO
0,0.40678,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.556667,0.02,0,0,0.333333,0.342466,0.350806,0.351056,0.78,0.545455,0,DESERTOU
0,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,1,0.557778,0.22,0,0,0.25,0.260274,0.302419,0.302687,0.78,0.363636,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.7165,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.778889,0.7,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
0,0.338983,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.334444,0.15,0,0,0.75,0.753425,0.83871,0.838772,0.78,0.818182,0,CONCLUIDO
1,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,1,0.778889,0.75,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
0,0.271186,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.333333,0,0.778889,0.54,0,0,0,0.013699,0.072581,0.072937,0.778889,0,0,DESERTOU
0,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0.778889,0.44,0,0,0.083333,0.09589,0.16129,0.161612,0.78,0.090909,0,DESERTOU
1,0.559322,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.778889,0.5,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.135593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,1,0.778889,0.58,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
0,0.220339,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.333333,0,0.778889,0.52,0,0,0.083333,0.09589,0.153226,0.153551,0.78,0,0,DESERTOU
0,0.491525,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.151515,1,0.557778,0.54,1,1,0.166667,0.136986,0.258065,0.214012,0.778889,0.090909,0,DESERTOU
1,0.237288,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,0,0.778889,0.41275,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,1,0.446667,0.66,0,0,0.333333,0.342466,0.278226,0.278503,0.778889,0,0,DESERTOU
0,0.135593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.335556,0.02,0,0,0.583333,0.589041,0.600806,0.60096,0.668889,0.818182,0,CONCLUIDO
1,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.778889,0.7,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
1,0.101695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.242424,0,0.668889,0.46,0,0,0.166667,0.178082,0.193548,0.193858,0.78,0.090909,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0.334444,0.22,0,0,0.5,0.506849,0.560484,0.560653,0.78,0.454545,0,DESERTOU
1,0.118644,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.778889,0.48,1,1,0.083333,0.068493,0.149194,0.123321,0.78,0.090909,0,DESERTOU
1,0.491525,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.778889,0.76,1,1,0.083333,0.068493,0.149194,0.123321,0.78,0.090909,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.668889,0.68,0,0,0.083333,0.09589,0.145161,0.145489,0.778889,0,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.060606,0,0.778889,0.4,0,0,0.083333,0.09589,0.141129,0.141459,0.78,0,0,DESERTOU
1,0.118644,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.778889,0.57,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
1,0.20339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.242424,0,0.335556,0.3,0,0,0.333333,0.342466,0.399194,0.399424,0.78,0.272727,0,DESERTOU
0,0.118644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.668889,0.44,1,1,0.083333,0.068493,0.141129,0.116603,0.778889,0,0,DESERTOU
0,0.305085,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.778889,0.58,1,1,0.083333,0.068493,0.137097,0.113244,0.78,0,0,DESERTOU
1,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.778889,0.38,1,1,0.083333,0.068493,0.145161,0.119962,0.78,0,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.151515,0,0.778889,0.42,1,1,0,0,0.068548,0.056142,0.778889,0,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.778889,0.36,1,1,0,0,0.068548,0.056142,0.778889,0,0,DESERTOU
0,0.305085,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.778889,0.5,0,0,0.083333,0.09589,0.084677,0.085029,1,0,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.778889,0.6,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.4,0,0,0.083333,0.09589,0.141129,0.141459,0.78,0,0,DESERTOU
0,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.52,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.5,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.271186,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.778889,0.52,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
1,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.333333,0,0.778889,0.42,0,0,0,0.013699,0.072581,0.072937,0.778889,0,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.333333,0,0.778889,0.48,0,0,0.083333,0.09589,0.153226,0.153551,0.78,0,0,DESERTOU
0,0.457627,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.334444,0,0,0,0.666667,0.671233,0.78629,0.786372,0.778889,0.181818,0,CONCLUIDO
1,0.864407,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.666667,0,0.778889,0.48,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
1,0.864407,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.666667,0,0.778889,0.7,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.778889,0.44,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.778889,0.52,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
0,0.067797,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,0,0.778889,0.46,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
1,0.20339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,1,0.778889,0.7,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.118644,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030303,0,0.778889,0.5,0,0.25,0,0.013699,0.080645,0.076775,0.778889,0,0,DESERTOU
0,0.152542,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.333333,1,0.334444,0.54,0,0,0.166667,0.178082,0.241935,0.242226,0.78,0.090909,0,DESERTOU
0,0.271186,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.181818,1,0.778889,0.7,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.181818,1,0.778889,0.73,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.322034,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.181818,1,0.778889,0.72,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.491525,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.778889,0.82,0,0,0.083333,0.09589,0.137097,0.137428,0.78,0,0,DESERTOU
0,0.186441,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.181818,1,0.778889,0.73,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.20339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.778889,0.73,0,0,0.083333,0.09589,0.141129,0.141459,0.78,0.090909,0,DESERTOU
1,0.220339,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.151515,1,0.778889,0.48,1,1,0,0,0.068548,0.056142,0.778889,0,0,DESERTOU
1,0.355932,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.778889,0.56,1,1,0.083333,0.068493,0.149194,0.123321,0.78,0.090909,0,DESERTOU
1,0.389831,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.778889,0.66,1,1,0.083333,0.068493,0.149194,0.123321,0.78,0.090909,0,DESERTOU
1,0.20339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.778889,0.56,1,1,0,0,0.068548,0.056142,0.778889,0,0,DESERTOU
0,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0,0,0,0.583333,0.589041,0.689516,0.689635,0.778889,0.363636,0,CONCLUIDO
1,0.423729,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.334444,0.84,0,0,0.666667,0.671233,0.677419,0.677543,0.78,0.727273,0,CONCLUIDO
1,0.322034,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.3,0,0,0.666667,0.671233,0.762097,0.762188,0.778889,0.272727,0,CONCLUIDO
0,0.322034,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.02,0,0,0.583333,0.589041,0.705645,0.705758,0.778889,0.363636,0,CONCLUIDO
0,0.20339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.64,0,0,0.583333,0.589041,0.697581,0.697697,0.778889,0.363636,0,CONCLUIDO
1,0.118644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.445556,0.64,0,0,0.5,0.506849,0.58871,0.588868,0.78,0.636364,0,CONCLUIDO
1,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.44,0,0,0.666667,0.671233,0.762097,0.762188,0.778889,0.272727,0,CONCLUIDO
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.445556,0.28,0,0,0.5,0.506849,0.58871,0.588868,0.78,0.636364,0,CONCLUIDO
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,1,0.334444,0,0,0,0.833333,0.835616,0.810484,0.810557,0.78,0.727273,0,CONCLUIDO
1,0.423729,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.334444,0.02,0,0,0.75,0.753425,0.487903,0.4881,0.78,0.818182,0,CONCLUIDO
0,0.20339,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.060606,0,0.334444,0,0,0,0.75,0.753425,0.766129,0.766219,0.778889,0.181818,0,CONCLUIDO
1,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0,0,0,0.583333,0.589041,0.689516,0.689635,0.778889,0.363636,0,CONCLUIDO
0,0.440678,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.212121,0,0.778889,0.62,0,0.425,0.083333,0.09589,0.133065,0.122345,0.78,0.090909,0,DESERTOU
1,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.242424,0,0.778889,0.56,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
1,0.288136,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.242424,0,0.778889,0.54,0,0,0.083333,0.09589,0.141129,0.141459,0.78,0,0,DESERTOU
0,0.118644,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.212121,0,0.778889,0.56,0,0.425,0.083333,0.09589,0.145161,0.13349,0.78,0.090909,0,DESERTOU
0,0.067797,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.212121,0,0.778889,0.54,0,0.425,0,0.013699,0.068548,0.062906,0.778889,0,0,DESERTOU
0,0.186441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.030303,0,0.335556,0.42,0,0.25,0.583333,0.589041,0.665323,0.633397,0.78,0.454545,0,DESERTOU
0,0.186441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.575758,0,0.335556,0.42,0,0,0.583333,0.589041,0.665323,0.665451,0.78,0.454545,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.778889,0.45,0,0,0.083333,0.09589,0.141129,0.141459,0.78,0,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.242424,0,0.778889,0.52,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.778889,0.7,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
0,0.20339,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.121212,1,0.778889,0.72,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
0,0.152542,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.181818,1,0.778889,0.78,0,0,0,0.013699,0.068548,0.068906,0.778889,0,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,0,0.335556,0,0,0,0.666667,0.671233,0.75,0.750096,0.78,0.818182,0,CONCLUIDO
0,0.186441,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.181818,0,0.335556,0,0,0,0.666667,0.671233,0.770161,0.77025,0.78,0.818182,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,0,0.335556,0,0,0,0.666667,0.671233,0.762097,0.762188,0.78,0.818182,0,CONCLUIDO
0,0.389831,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.181818,0,0.335556,0,0,0,0.666667,0.671233,0.758065,0.758157,0.78,0.818182,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0,0,0,0.666667,0.671233,0.762097,0.762188,0.78,0.818182,0,CONCLUIDO
0,0.271186,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.30303,1,0.668889,0.8,0,0,0.166667,0.178082,0.217742,0.218042,0.78,0.272727,0,DESERTOU
1,0.271186,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.121212,1,0.557778,0.78,0,0,0.166667,0.178082,0.205645,0.20595,0.78,0.090909,0,DESERTOU
1,0.271186,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.121212,1,0.557778,0.75,0,0,0.166667,0.178082,0.205645,0.20595,0.78,0.090909,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.445556,0.6,1,1,0.333333,0.273973,0.41129,0.341651,0.778889,0.090909,0,DESERTOU
1,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.060606,1,0.334444,0,0,0,0.666667,0.671233,0.758065,0.758157,0.78,0.727273,0,CONCLUIDO
0,0.305085,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.181818,1,0.778889,0.7,0,0,0,0.013699,0.060484,0.060845,0.778889,0,0,DESERTOU
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,0,0.778889,0.7,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,0,0.778889,0.72,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0,0,DESERTOU
0,0.084746,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.778889,0.74,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
1,0.474576,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.30303,1,0.668889,0.16,0,0,0.166667,0.178082,0.197581,0.197889,0.78,0.272727,0,DESERTOU
1,0.457627,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,0,0.334444,0,0,0,0.75,0.753425,0.814516,0.814587,0.78,0.818182,0,CONCLUIDO
0,0.288136,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.778889,0.7,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
1,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.334444,0,0,0,0.666667,0.671233,0.741935,0.742035,0.78,0.727273,0,CONCLUIDO
1,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.242424,0,0.334444,0,0,0,0.666667,0.671233,0.741935,0.742035,0.78,0.727273,0,DESERTOU
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0,0,0,0.666667,0.671233,0.758065,0.758157,0.78,0.727273,0,CONCLUIDO
1,0.186441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.121212,1,0.778889,0.72,0,0,0,0.013699,0.068548,0.068906,0.778889,0.090909,0,DESERTOU
0,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,0,0.334444,0,0,0,0.75,0.753425,0.814516,0.814587,0.78,0.818182,0,DESERTOU
0,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0,0,0,0.75,0.753425,0.814516,0.814587,0.78,0.818182,0,CONCLUIDO
1,0.101695,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.778889,0.74,0,0,0.083333,0.09589,0.145161,0.145489,0.78,0.090909,0,DESERTOU
